names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000102879,3.3770087,1.3632915,0.0007327876136892809,0.01032095230548283
ENSG00000168003,3.3555536,1.8963325,0.0007920629332641197,0.011000874073112774
ENSG00000133687,3.2954798,2.1935737,0.0009825376908510093,0.013459420422616566
ENSG00000149591,3.1452951,2.946465,0.001659193361515537,0.02048386866068564
ENSG00000128340,3.141004,1.7370512,0.0016836963017600147,0.020532881728780667
ENSG00000187608,3.1023853,3.089236,0.0019196793963243957,0.022853326146718995
ENSG00000133639,3.0122745,0.8238538,0.0025929800702529974,0.02980436862359767
ENSG00000010810,2.984383,1.1049182,0.002841507850932613,0.03192705450486082
ENSG00000163131,2.9779465,0.79189414,0.0029018655252934494,0.03224295028103833
ENSG00000182197,2.9650736,1.427228,0.0030261050625108687,0.03325390178583372
ENSG00000132002,2.9607825,2.2054002,0.0030685843108436204,0.03335417729177848
ENSG00000011422,2.9393277,1.2679777,0.003289251178759212,0.03536829224472271
ENSG00000165029,2.9243093,1.5433835,0.0034522162485986115,0.03672570477232565
ENSG00000125740,2.9007087,1.5490681,0.0037231972324618633,0.038383476623318175
ENSG00000131981,2.789143,1.0941167,0.00528477158687226,0.0528477158687226
ENSG00000120129,2.784852,0.6506111,0.005355214929368682,0.05302192999374933
ENSG00000170315,2.7119052,1.0274752,0.006689771260161987,0.06311104962416969
ENSG00000169554,2.6861594,0.7380475,0.007227861703258972,0.06692464540054605
ENSG00000155307,2.6518314,0.9994012,0.008005650730499818,0.0727786430045438
ENSG00000171223,2.6260855,0.76806796,0.008637312848493056,0.0778136292657032
ENSG00000120742,2.5703025,0.7852898,0.010160971685072292,0.08913133057080957
ENSG00000074416,2.5102286,1.7314001,0.01206529761961022,0.10491563147487147
ENSG00000108298,2.4801917,0.6425759,0.013131171884189488,0.11319975762232316
ENSG00000147872,2.445864,1.386596,0.014450553437838238,0.12042127864865199
ENSG00000147403,2.4372818,0.67088574,0.014798136785397225,0.12229865111898533
ENSG00000075624,2.377208,0.73734885,0.01744424452427144,0.14067939132476967
ENSG00000137393,2.364335,0.8826559,0.01806246580491112,0.14449972643928896
ENSG00000198242,2.3428802,0.6761806,0.019135528056321998,0.15186927028826983
ENSG00000111348,2.2484784,0.66482335,0.024545700846969276,0.18595227914370663
ENSG00000142676,2.1884046,0.581757,0.02864014710353748,0.21058931693777555
ENSG00000120694,2.1776772,1.5852565,0.029430086660482562,0.21135931463861116
ENSG00000162772,2.1755316,1.5162305,0.029590304049405564,0.21135931463861116
ENSG00000026508,2.1154578,0.72250926,0.034390953752883896,0.24218981516115423
ENSG00000169372,2.0532384,1.2152834,0.0400494631092384,0.27431139115916714
ENSG00000147526,2.029638,0.8834875,0.04239335480836344,0.28644158654299623
ENSG00000145287,1.991019,1.3848281,0.04647879381899813,0.3078065815827691
ENSG00000153066,1.9631276,1.213684,0.04963134792040777,0.32228148000264784
ENSG00000123416,1.9330907,0.9039372,0.05322502721872968,0.34118607191493383
ENSG00000167552,1.9051993,1.0411248,0.05675417491037293,0.3592036386732464
ENSG00000130303,1.9009082,0.9212529,0.05731402913940168,0.3604655920717087
ENSG00000125868,1.8193794,0.84423685,0.06885355670860492,0.4198387604183227
ENSG00000116962,1.8065065,3.271615,0.07083925950824121,0.4293288455044922
ENSG00000073849,1.787197,1.0829945,0.07390564600379947,0.4399145595464254
ENSG00000106211,1.7550147,2.1453812,0.07925680537134802,0.4650786351447857
ENSG00000153944,1.6820678,1.2120754,0.09255569124091255,0.517070900787221
ENSG00000108518,1.6391579,0.62566364,0.10118037535139923,0.5528982259639302
ENSG00000125538,1.6198485,2.0210018,0.10526483216353069,0.5659399578684445
ENSG00000100316,1.609121,0.39612514,0.10758988770400571,0.5753469930695493
ENSG00000128016,1.579084,0.45872015,0.11431677554040419,0.5985171494261999
ENSG00000136156,1.5619202,0.41914567,0.11830681020542408,0.6161813031532504
ENSG00000153094,1.5383197,1.0049081,0.12397047274373174,0.638439323516598
ENSG00000008083,1.5318832,0.5824492,0.12555126352568613,0.640567671049419
ENSG00000140988,1.5018463,0.5026486,0.13313681805036995,0.6724081719715653
ENSG00000100906,1.4718094,0.6796816,0.1410723720642228,0.7053618603211139
ENSG00000140968,1.4546454,0.7912433,0.14576746159583903,0.7174640277095741
ENSG00000160932,1.4524999,0.76394165,0.1463626616527531,0.7174640277095741
ENSG00000126432,1.4374814,0.61778444,0.15058124834438014,0.72688170667238
ENSG00000119508,1.4288994,1.1288444,0.15303313789474376,0.7322159707882477
ENSG00000067082,1.4031535,0.4858887,0.16057106861526382,0.7610003251908238
ENSG00000115232,1.392426,0.6209332,0.16379342583946,0.7720361752670538
ENSG00000135404,1.3580981,0.4286512,0.17443255226565102,0.807558112340977
ENSG00000112699,1.3323522,0.8819073,0.18274448731649728,0.8421404945460704
ENSG00000166165,1.3151882,2.7862716,0.1884466514962282,0.8482894615733018
ENSG00000122862,1.3087517,0.22622193,0.190618458839929,0.8509752626782545
ENSG00000116741,1.2872968,0.71927476,0.19799086041150737,0.8799593796066995
ENSG00000083845,1.2830058,0.5675638,0.19949004226970657,0.8826993020783476
ENSG00000163661,1.2658418,4.654963,0.20556970936785512,0.8976843203836468
ENSG00000128951,1.2465324,0.93237484,0.2125690034370168,0.9202121360909817
ENSG00000185305,1.2358049,0.4641599,0.21653108473021487,0.9310966443585561
ENSG00000035862,1.2272229,0.45046854,0.21973880806861923,0.9310966443585561
ENSG00000018280,1.2272229,0.45604482,0.21973880806861923,0.9310966443585561
ENSG00000156587,1.2100589,1.0865617,0.2262562592559123,0.9506565514954299
ENSG00000114315,1.1521306,1.6710654,0.24926739773209172,1.0
ENSG00000135046,1.1113663,0.50012493,0.26641074093657424,1.0
ENSG00000113070,1.0813293,0.7756331,0.27955065519231237,1.0
ENSG00000069849,1.0598744,0.40174648,0.2892017613420058,1.0
ENSG00000066926,1.0512924,2.1331406,0.29312432473693395,1.0
ENSG00000167083,1.0470014,1.2414254,0.29509893579184354,1.0
ENSG00000196189,1.0427104,0.6752055,0.2970824380702116,1.0
ENSG00000105640,1.0427104,0.3728695,0.2970824380702116,1.0
ENSG00000138378,1.0212555,1.0473508,0.30713342405618593,1.0
ENSG00000167779,0.9955095,5.315021,0.31948851592169847,1.0
ENSG00000108622,0.9912185,0.5622533,0.3215788834651412,1.0
ENSG00000133606,0.9826366,0.5001348,0.3257863474070465,1.0
ENSG00000121966,0.9783456,0.43826586,0.3279034417926172,1.0
ENSG00000170323,0.97620004,0.5165798,0.32896532898483455,1.0
ENSG00000184557,0.9654726,0.46036327,0.3343081555233315,1.0
ENSG00000164054,0.95689064,0.7118128,0.33862246753100544,1.0
ENSG00000166562,0.94401765,0.8908263,0.3451606293264706,1.0
ENSG00000163694,0.9418722,0.33974865,0.34625809788508144,1.0
ENSG00000104267,0.9268537,1.5589143,0.3540025033115257,1.0
ENSG00000169895,0.9225627,0.5485943,0.3562351399294471,1.0
ENSG00000197555,0.8753618,0.24389742,0.38137706685433215,1.0
ENSG00000159713,0.8753618,2.7172544,0.38137706685433215,1.0
ENSG00000136250,0.86677986,0.40261966,0.3860626491965411,1.0
ENSG00000167815,0.810997,0.4959012,0.4173674047526047,1.0
ENSG00000100292,0.77452356,0.3186629,0.43862123454870916,1.0
ENSG00000197746,0.7552141,0.3260603,0.4501205181486252,1.0
ENSG00000196230,0.75092316,0.35086295,0.45269891918725336,1.0
ENSG00000105993,0.75092316,0.48318386,0.45269891918725336,1.0
ENSG00000152377,0.74448663,1.6882995,0.45658211706845697,1.0
ENSG00000147454,0.6565214,0.42312515,0.5114887253993041,1.0
ENSG00000158050,0.6522304,0.88529867,0.5142525671059908,1.0
ENSG00000113648,0.6415029,0.15439336,0.5211959956711703,1.0
ENSG00000164587,0.6393574,0.4172999,0.5225904501409268,1.0
ENSG00000171863,0.63077545,0.28168905,0.5281873711945568,1.0
ENSG00000172071,0.602884,0.6209894,0.5465858614722643,1.0
ENSG00000163687,0.5921565,2.0644746,0.5537457784120279,1.0
ENSG00000183023,0.58142906,0.19883472,0.5609513219291147,1.0
ENSG00000145050,0.57928354,0.3641983,0.5623978582219304,1.0
ENSG00000159388,0.5707016,0.418243,0.5682019483463817,1.0
ENSG00000231500,0.5578286,0.24475095,0.5769614235681875,1.0
ENSG00000157765,0.5535376,0.7380051,0.579895326426161,1.0
ENSG00000116191,0.55139214,0.5542817,0.5813648965580954,1.0
ENSG00000090006,0.5406647,1.7992938,0.5887387456024479,1.0
ENSG00000157827,0.4848818,0.28550702,0.6277601985422253,1.0
ENSG00000102755,0.47629982,0.3966749,0.6338607979122981,1.0
ENSG00000115738,0.47629982,0.2699021,0.6338607979122981,1.0
ENSG00000105968,0.47415432,0.22734746,0.635389865686476,1.0
ENSG00000050767,0.46771783,1.9725162,0.6399863849423442,1.0
ENSG00000123975,0.46342686,0.57577825,0.6430584394550803,1.0
ENSG00000143878,0.45055386,0.30306113,0.6523111144068761,1.0
ENSG00000149806,0.42051694,0.28097856,0.6741078475371537,1.0
ENSG00000103966,0.41837147,0.5117135,0.6756755511848351,1.0
ENSG00000128228,0.41193497,0.22059773,0.6803870851904956,1.0
ENSG00000189337,0.41193497,1.4841181,0.6803870851904956,1.0
ENSG00000164687,0.40978947,-0.003745938,0.6819603842689527,1.0
ENSG00000105193,0.39048004,0.2997494,0.6961816211349192,1.0
ENSG00000100219,0.37117058,0.21327206,0.7105104873977299,1.0
ENSG00000178878,0.36473408,1.0590552,0.7153099075976337,1.0
ENSG00000179218,0.36473408,0.15172625,0.7153099075976337,1.0
ENSG00000173585,0.34542465,25.499004,0.7297751559174158,1.0
ENSG00000163736,0.34542465,26.322937,0.7297751559174158,1.0
ENSG00000133661,0.33684266,0.4387894,0.7362355114249561,1.0
ENSG00000144381,0.3304062,0.40455258,0.7410930746141169,1.0
ENSG00000133574,0.31538773,0.100620344,0.7524672935181526,1.0
ENSG00000131459,0.30036926,3.5759428,0.7638955147652468,1.0
ENSG00000154262,0.30036926,3.0097497,0.7638955147652468,1.0
ENSG00000182732,0.30036926,4.2598066,0.7638955147652468,1.0
ENSG00000108551,0.30036926,4.299899,0.7638955147652468,1.0
ENSG00000138755,0.30036926,3.4295707,0.7638955147652468,1.0
ENSG00000196549,0.29607826,2.862329,0.7671703139827027,1.0
ENSG00000116774,0.29607826,2.5377264,0.7671703139827027,1.0
ENSG00000106333,0.29607826,2.427432,0.7671703139827027,1.0
ENSG00000118922,0.29178727,-0.012227019,0.770449276367577,1.0
ENSG00000127951,0.2832053,0.19599248,0.7770194697880509,1.0
ENSG00000107796,0.25531387,2.1549413,0.7984806925907213,1.0
ENSG00000122224,0.25531387,2.2403538,0.7984806925907213,1.0
ENSG00000166147,0.24673189,0.6811975,0.8051157281462716,1.0
ENSG00000159200,0.23814991,0.21242847,0.8117648278415269,1.0
ENSG00000117632,0.23600441,0.14532313,0.8134292463393338,1.0
ENSG00000038945,0.20811298,0.04168741,0.8351407510828486,1.0
ENSG00000049089,0.2016765,1.2681551,0.8401696370931367,1.0
ENSG00000169245,0.1973855,1.1838783,0.8435258690926943,1.0
ENSG00000153563,0.1973855,0.50228125,0.8435258690926943,1.0
ENSG00000162614,0.1973855,0.615768,0.8435258690926943,1.0
ENSG00000183570,0.1973855,1.0780841,0.8435258690926943,1.0
ENSG00000088298,0.16949408,0.24058416,0.8654080300907225,1.0
ENSG00000139289,0.16734858,0.27874413,0.8670957791508079,1.0
ENSG00000180644,0.15662111,0.6114555,0.87554346450055,1.0
ENSG00000013588,0.15447561,0.019757682,0.877234736568921,1.0
ENSG00000198626,0.15233012,0.54551506,0.8789265692625389,1.0
ENSG00000171236,0.15233012,0.38156116,0.8789265692625389,1.0
ENSG00000066405,0.15233012,0.54351056,0.8789265692625389,1.0
ENSG00000005381,0.14803913,0.25594187,0.8823118861000214,1.0
ENSG00000074181,0.14803913,0.4932502,0.8823118861000214,1.0
ENSG00000101596,0.14589363,0.008408494,0.8840053550122975,1.0
ENSG00000137154,0.12872969,0.18614987,0.8975715499919541,1.0
ENSG00000145088,0.12872969,0.0156034725,0.8975715499919541,1.0
ENSG00000134109,0.12443869,-0.03508511,0.9009679411045888,1.0
ENSG00000136244,0.1201477,1.1328504,0.904366146252998,1.0
ENSG00000100985,0.115856715,0.82074606,0.9077661038035685,1.0
ENSG00000185565,0.111565724,-0.22070244,0.9111677520263548,1.0
ENSG00000163082,0.10298374,0.1722176,0.9179758731073137,1.0
ENSG00000171408,0.09225627,0.10065115,0.9264944314082062,1.0
ENSG00000170889,0.06007385,0.18059969,0.9520968166886892,1.0
ENSG00000047457,0.053637367,-0.32862195,0.9572240852370025,1.0
ENSG00000204287,0.04720088,0.1286316,0.9623531242027298,1.0
ENSG00000111962,0.012872968,0.08395008,0.98972914129552,1.0
ENSG00000204305,0.008581978,-0.109969445,0.9931526558017155,1.0
ENSG00000175471,0.008581978,-0.002876333,0.9931526558017155,1.0
ENSG00000160307,0.008581978,-0.7767531,0.9931526558017155,1.0
ENSG00000145423,0.0,0.0,1.0,1.0
ENSG00000133069,0.0,0.0,1.0,1.0
ENSG00000099958,0.0,0.0,1.0,1.0
ENSG00000122711,0.0,0.0,1.0,1.0
ENSG00000197273,0.0,0.0,1.0,1.0
ENSG00000158578,0.0,0.0,1.0,1.0
ENSG00000145824,0.0,0.0,1.0,1.0
ENSG00000110680,0.0,0.0,1.0,1.0
ENSG00000174482,0.0,0.0,1.0,1.0
ENSG00000160886,0.0,0.0,1.0,1.0
ENSG00000129170,0.0,0.0,1.0,1.0
ENSG00000204613,0.0,0.0,1.0,1.0
ENSG00000172201,0.0,0.0,1.0,1.0
ENSG00000134193,0.0,0.0,1.0,1.0
ENSG00000149516,0.0,0.0,1.0,1.0
ENSG00000164530,0.0,0.0,1.0,1.0
ENSG00000170891,0.0,0.0,1.0,1.0
ENSG00000064205,0.0,0.0,1.0,1.0
ENSG00000164708,0.0,0.0,1.0,1.0
ENSG00000111405,0.0,0.0,1.0,1.0
ENSG00000069431,0.0,0.0,1.0,1.0
ENSG00000091986,0.0,0.0,1.0,1.0
ENSG00000154620,0.0,0.0,1.0,1.0
ENSG00000172156,0.0,0.0,1.0,1.0
ENSG00000091583,0.0,0.0,1.0,1.0
ENSG00000213402,0.0,0.0,1.0,1.0
ENSG00000163586,0.0,0.0,1.0,1.0
ENSG00000203618,0.0,0.0,1.0,1.0
ENSG00000196415,0.0,0.0,1.0,1.0
ENSG00000205221,0.0,0.0,1.0,1.0
ENSG00000118271,0.0,0.0,1.0,1.0
ENSG00000164532,0.0,0.0,1.0,1.0
ENSG00000183098,0.0,0.0,1.0,1.0
ENSG00000115705,0.0,0.0,1.0,1.0
ENSG00000106436,0.0,0.0,1.0,1.0
ENSG00000119147,0.0,0.0,1.0,1.0
ENSG00000117472,0.0,0.0,1.0,1.0
ENSG00000160408,0.0,0.0,1.0,1.0
ENSG00000154736,0.0,0.0,1.0,1.0
ENSG00000108821,0.0,0.0,1.0,1.0
ENSG00000011465,0.0,0.0,1.0,1.0
ENSG00000172348,0.0,0.0,1.0,1.0
ENSG00000134443,0.0,0.0,1.0,1.0
ENSG00000198759,0.0,0.0,1.0,1.0
ENSG00000118526,0.0,0.0,1.0,1.0
ENSG00000148773,0.0,0.0,1.0,1.0
ENSG00000204262,0.0,0.0,1.0,1.0
ENSG00000159167,0.0,0.0,1.0,1.0
ENSG00000125878,0.0,0.0,1.0,1.0
ENSG00000188257,0.0,0.0,1.0,1.0
ENSG00000163534,0.0,0.0,1.0,1.0
ENSG00000117594,0.0,0.0,1.0,1.0
ENSG00000160182,0.0,0.0,1.0,1.0
ENSG00000163431,0.0,0.0,1.0,1.0
ENSG00000131747,0.0,0.0,1.0,1.0
ENSG00000133742,0.0,0.0,1.0,1.0
ENSG00000186652,0.0,0.0,1.0,1.0
ENSG00000104332,0.0,0.0,1.0,1.0
ENSG00000004939,0.0,0.0,1.0,1.0
ENSG00000213886,0.0,0.0,1.0,1.0
ENSG00000142173,0.0,0.0,1.0,1.0
ENSG00000127472,0.0,0.0,1.0,1.0
ENSG00000172602,0.0,0.0,1.0,1.0
ENSG00000196188,0.0,0.0,1.0,1.0
ENSG00000167476,0.0,0.0,1.0,1.0
ENSG00000125879,0.0,0.0,1.0,1.0
ENSG00000128218,0.0,0.0,1.0,1.0
ENSG00000258818,0.0,0.0,1.0,1.0
ENSG00000006016,0.0,0.0,1.0,1.0
ENSG00000171557,0.0,0.0,1.0,1.0
ENSG00000179751,0.0,0.0,1.0,1.0
ENSG00000084674,0.0,0.0,1.0,1.0
ENSG00000186827,0.0,0.0,1.0,1.0
ENSG00000089225,0.0,0.0,1.0,1.0
ENSG00000205038,0.0,0.0,1.0,1.0
ENSG00000118004,0.0,0.0,1.0,1.0
ENSG00000145192,0.0,0.0,1.0,1.0
ENSG00000135919,0.0,0.0,1.0,1.0
ENSG00000188783,0.0,0.0,1.0,1.0
ENSG00000112562,0.0,0.0,1.0,1.0
ENSG00000189325,0.0,0.0,1.0,1.0
ENSG00000136457,0.0,0.0,1.0,1.0
ENSG00000204936,0.0,0.0,1.0,1.0
ENSG00000188175,0.0,0.0,1.0,1.0
ENSG00000145681,0.0,0.0,1.0,1.0
ENSG00000137392,0.0,0.0,1.0,1.0
ENSG00000124253,0.0,0.0,1.0,1.0
ENSG00000130176,0.0,0.0,1.0,1.0
ENSG00000008438,0.0,0.0,1.0,1.0
ENSG00000107447,0.0,0.0,1.0,1.0
ENSG00000175063,0.0,0.0,1.0,1.0
ENSG00000168079,0.0,0.0,1.0,1.0
ENSG00000176971,0.0,0.0,1.0,1.0
ENSG00000172995,0.0,0.0,1.0,1.0
ENSG00000111404,0.0,0.0,1.0,1.0
ENSG00000121361,0.0,0.0,1.0,1.0
ENSG00000189058,0.0,0.0,1.0,1.0
ENSG00000171564,0.0,0.0,1.0,1.0
ENSG00000070031,0.0,0.0,1.0,1.0
ENSG00000102466,0.0,0.0,1.0,1.0
ENSG00000172020,0.0,0.0,1.0,1.0
ENSG00000135245,0.0,0.0,1.0,1.0
ENSG00000165623,0.0,0.0,1.0,1.0
ENSG00000048462,0.0,0.0,1.0,1.0
ENSG00000139219,0.0,0.0,1.0,1.0
ENSG00000118113,0.0,0.0,1.0,1.0
ENSG00000158874,0.0,0.0,1.0,1.0
ENSG00000007908,0.0,0.0,1.0,1.0
ENSG00000137273,0.0,0.0,1.0,1.0
ENSG00000165966,0.0,0.0,1.0,1.0
ENSG00000145384,0.0,0.0,1.0,1.0
ENSG00000163520,0.0,0.0,1.0,1.0
ENSG00000167656,0.0,0.0,1.0,1.0
ENSG00000163631,0.0,0.0,1.0,1.0
ENSG00000169906,0.0,0.0,1.0,1.0
ENSG00000272573,0.0,0.0,1.0,1.0
ENSG00000164692,0.0,0.0,1.0,1.0
ENSG00000156219,0.0,0.0,1.0,1.0
ENSG00000101198,0.0,0.0,1.0,1.0
ENSG00000116690,0.0,0.0,1.0,1.0
ENSG00000129038,0.0,0.0,1.0,1.0
ENSG00000146674,0.0,0.0,1.0,1.0
ENSG00000204291,0.0,0.0,1.0,1.0
ENSG00000121068,0.0,0.0,1.0,1.0
ENSG00000143196,0.0,0.0,1.0,1.0
ENSG00000122176,0.0,0.0,1.0,1.0
ENSG00000168542,0.0,0.0,1.0,1.0
ENSG00000167080,0.0,0.0,1.0,1.0
ENSG00000060718,0.0,0.0,1.0,1.0
ENSG00000149968,0.0,0.0,1.0,1.0
ENSG00000109072,0.0,0.0,1.0,1.0
ENSG00000091972,0.0,0.0,1.0,1.0
ENSG00000234906,0.0,0.0,1.0,1.0
ENSG00000114115,0.0,0.0,1.0,1.0
ENSG00000180447,0.0,0.0,1.0,1.0
ENSG00000126353,0.0,0.0,1.0,1.0
ENSG00000105664,0.0,0.0,1.0,1.0
ENSG00000005102,0.0,0.0,1.0,1.0
ENSG00000172724,0.0,0.0,1.0,1.0
ENSG00000186529,0.0,0.0,1.0,1.0
ENSG00000133110,0.0,0.0,1.0,1.0
ENSG00000174992,0.0,0.0,1.0,1.0
ENSG00000266964,0.0,0.0,1.0,1.0
ENSG00000171747,0.0,0.0,1.0,1.0
ENSG00000103546,0.0,0.0,1.0,1.0
ENSG00000185736,0.0,0.0,1.0,1.0
ENSG00000158258,0.0,0.0,1.0,1.0
ENSG00000029559,0.0,0.0,1.0,1.0
ENSG00000163331,0.0,0.0,1.0,1.0
ENSG00000163359,0.0,0.0,1.0,1.0
ENSG00000117152,0.0,0.0,1.0,1.0
ENSG00000147257,0.0,0.0,1.0,1.0
ENSG00000130988,0.0,0.0,1.0,1.0
ENSG00000089692,0.0,0.0,1.0,1.0
ENSG00000163017,0.0,0.0,1.0,1.0
ENSG00000106927,0.0,0.0,1.0,1.0
ENSG00000154096,0.0,0.0,1.0,1.0
ENSG00000158859,0.0,0.0,1.0,1.0
ENSG00000213658,0.0,0.0,1.0,1.0
ENSG00000171303,0.0,0.0,1.0,1.0
ENSG00000140459,0.0,0.0,1.0,1.0
ENSG00000034971,0.0,0.0,1.0,1.0
ENSG00000185633,0.0,0.0,1.0,1.0
ENSG00000101670,0.0,0.0,1.0,1.0
ENSG00000112280,0.0,0.0,1.0,1.0
ENSG00000104435,0.0,0.0,1.0,1.0
ENSG00000213809,0.0,0.0,1.0,1.0
ENSG00000015413,0.0,0.0,1.0,1.0
ENSG00000157766,0.0,0.0,1.0,1.0
ENSG00000171431,0.0,0.0,1.0,1.0
ENSG00000050555,0.0,0.0,1.0,1.0
ENSG00000181195,0.0,0.0,1.0,1.0
ENSG00000092009,0.0,0.0,1.0,1.0
ENSG00000110245,0.0,0.0,1.0,1.0
ENSG00000156885,0.0,0.0,1.0,1.0
ENSG00000115919,-0.004290989,0.025322547,0.996576296381572,1.0
ENSG00000125730,-0.030036924,-0.1976101,0.9760376043923099,1.0
ENSG00000196569,-0.04720088,-23.284424,0.9623531242027298,1.0
ENSG00000106538,-0.04720088,-22.911919,0.9623531242027298,1.0
ENSG00000109472,-0.04720088,-22.427013,0.9623531242027298,1.0
ENSG00000162692,-0.04720088,-22.427013,0.9623531242027298,1.0
ENSG00000174175,-0.04720088,-23.029478,0.9623531242027298,1.0
ENSG00000175745,-0.04720088,-22.725813,0.9623531242027298,1.0
ENSG00000152154,-0.04720088,-23.267443,0.9623531242027298,1.0
ENSG00000109846,-0.04720088,-22.991823,0.9623531242027298,1.0
ENSG00000122870,-0.04720088,-22.207453,0.9623531242027298,1.0
ENSG00000173702,-0.04720088,-22.167383,0.9623531242027298,1.0
ENSG00000111537,-0.04720088,-21.795546,0.9623531242027298,1.0
ENSG00000139329,-0.04720088,-22.637402,0.9623531242027298,1.0
ENSG00000050165,-0.04720088,-23.064138,0.9623531242027298,1.0
ENSG00000176387,-0.04720088,-22.768871,0.9623531242027298,1.0
ENSG00000172215,-0.04720088,-22.91926,0.9623531242027298,1.0
ENSG00000064787,-0.04720088,-22.18459,0.9623531242027298,1.0
ENSG00000153093,-0.04720088,-22.889347,0.9623531242027298,1.0
ENSG00000131055,-0.04720088,-22.294247,0.9623531242027298,1.0
ENSG00000171848,-0.04720088,-21.795546,0.9623531242027298,1.0
ENSG00000184347,-0.04720088,-23.043259,0.9623531242027298,1.0
ENSG00000182348,-0.04720088,-22.450212,0.9623531242027298,1.0
ENSG00000145147,-0.04720088,-22.931534,0.9623531242027298,1.0
ENSG00000089685,-0.04720088,-22.195913,0.9623531242027298,1.0
ENSG00000138615,-0.04720088,-22.557749,0.9623531242027298,1.0
ENSG00000241644,-0.04720088,-22.688562,0.9623531242027298,1.0
ENSG00000188452,-0.04720088,-21.795546,0.9623531242027298,1.0
ENSG00000133083,-0.04720088,-23.281769,0.9623531242027298,1.0
ENSG00000183807,-0.04720088,-22.772577,0.9623531242027298,1.0
ENSG00000182492,-0.04720088,-23.281769,0.9623531242027298,1.0
ENSG00000154258,-0.04720088,-22.557749,0.9623531242027298,1.0
ENSG00000170801,-0.04720088,-22.969826,0.9623531242027298,1.0
ENSG00000077942,-0.04720088,-21.770634,0.9623531242027298,1.0
ENSG00000117281,-0.04720088,-22.889143,0.9623531242027298,1.0
ENSG00000108342,-0.04720088,-21.573402,0.9623531242027298,1.0
